	mRNA_log2FC	RPF_log2FC	log2FC_TE_v1	pvalue_v1	WT_DMSO_log2TE	GIGYF2_DMSO_log2TE	log2FC_TE_v2	pvalue_v2	log2FC_TE_final	pvalue_final	pvalue.adjust
ENST00000615353.1	0.465765345711224	0.487773936357269	0.021899305904312	0.775123395574191	1.35453871090875	1.37654729900972	0.0220615229504681	0.772653266805716	0.021899305904312	0.775123395574191	0.999869305886108
ENST00000392373.7	-0.314514490938828	-0.132482050792387	0.180665431001648	0.553030848473774	-2.48016834567891	-2.29813641585175	0.182742036168575	0.663963534627972	0.182742036168575	0.663963534627972	0.999869305886108
ENST00000651731.1	0.556863142472417	-0.079781424385238	-0.638365601928434	0.184366809353064	5.87196752607323	5.23532460225691	-0.636642253311166	2.34871228292489e-05	-0.638365601928434	0.184366809353064	0.999869305886108
ENST00000339363.7	0.00496298417522057	-0.16448695127278	-0.174585278037209	0.795057838410719	0.156499571733542	-0.0129512909210213	-0.169287810250935	0.817284710780654	-0.169287810250935	0.817284710780654	0.999869305886108
ENST00000367353.2	0.0678866888333671	0.066260430497338	-0.00252139051988731	0.986292600018556	0.233237886640868	0.231611579299126	-0.00152080260319698	0.993124970991509	-0.00152080260319698	0.993124970991509	0.999869305886108
ENST00000259895.9	-0.0632077378985598	0.0559393560743038	0.118563301294875	0.540677553630728	0.461765448660579	0.580912417980655	0.119288053190477	0.601328612373725	0.119288053190477	0.601328612373725	0.999869305886108
ENST00000362042.8	-0.137635381210389	-0.0108824292751131	0.126355320822168	0.15885993252603	-1.06921869680073	-0.942465780263338	0.126855681978375	0.241063272921822	0.126855681978375	0.241063272921822	0.999869305886108
ENST00000184956.11	-0.412773411927778	-0.620319174907553	-0.209743185854029	0.358886056197553	0.338401928820928	0.130856064977138	-0.208060757624367	0.400966737619893	-0.208060757624367	0.400966737619893	0.999869305886108
ENST00000373830.4	-0.736043181255572	-0.433185696628584	0.301626192045588	0.0557586159401149	0.135267612631521	0.438125057969904	0.302553708655011	0.0682517553371182	0.302553708655011	0.0682517553371182	0.808887209243835
ENST00000559255.1	0.111813296466034	0.926855665193361	0.808710044471142	0.0798062609402742	-0.309298192774219	0.505743879614392	0.824117523786287	0.123403023555178	0.824117523786287	0.123403023555178	0.936794098379124
ENST00000599000.5	-0.604894575967667	-0.361199089770966	0.241368760455969	0.346535569135822	0.509077915436939	0.752773332561043	0.243585283838485	0.352613980685981	0.243585283838485	0.352613980685981	0.999869305886108
ENST00000355689.6	0.194663914871324	0.121358599007459	-0.0836462049209166	0.854823363558113	0.678539533067178	0.605233524282761	-0.0707609367384743	0.892518135007895	-0.0707609367384743	0.892518135007895	0.999869305886108
ENST00000344517.5	-0.0353884572993573	-0.106747245314329	-0.0719770910454338	0.588346350442798	0.0376408694695066	-0.0337179590191738	-0.0713227547365269	0.631645283582941	-0.0713227547365269	0.631645283582941	0.999869305886108
ENST00000651059.1	-0.00862945295451525	0.0923897625523896	0.100764141588154	0.660699650208132	-1.47756516373671	-1.37654628192701	0.101494311888343	0.752419712459788	0.101494311888343	0.752419712459788	0.999869305886108
ENST00000392477.7	-0.00537279275229796	-0.114993246627265	-0.112327843229347	0.685185653881194	-0.997351449153328	-1.10697217147332	-0.109163682336249	0.748887949385505	-0.109163682336249	0.748887949385505	0.999869305886108
ENST00000551806.1	-0.00965020531318924	-0.327786210916371	-0.317625969038367	0.569239592524769	7.66071922044598	7.3425848060458	-0.318108462015821	0.00920676720947971	-0.317625969038367	0.569239592524769	0.999869305886108
ENST00000635101.1	0.212009558191978	0.0574090354440977	-0.155333537556982	0.238985781530172	-0.11918342772511	-0.273783996218876	-0.154327058856599	0.306951555304846	-0.154327058856599	0.306951555304846	0.999869305886108
ENST00000428358.5	-0.265704320387924	-0.237269158167095	0.0280901949308143	0.841044746642614	0.626447040806471	0.654882164476252	0.0284130703953336	0.849617166270087	0.0284130703953336	0.849617166270087	0.999869305886108
ENST00000327668.11	-0.123651725512295	-0.0433228334585863	0.0769060586286496	0.811271982216457	-1.56932238220236	-1.4889939527733	0.0816106242831465	0.851981114550066	0.0816106242831465	0.851981114550066	0.999869305886108
ENST00000290158.9	-0.0143187797900599	-0.0523657766479334	-0.0381356610693294	0.434869347119598	-0.122737547443636	-0.160784547139929	-0.0380118440750837	0.456827500460972	-0.0380118440750837	0.456827500460972	0.999869305886108
ENST00000308370.11	-0.269892179614267	-0.0575305057287736	0.211071331179495	0.258468727866938	0.656958283436884	0.869319943576224	0.212745538390876	0.248578321600467	0.211071331179495	0.258468727866938	0.999869305886108
ENST00000591695.5	-0.670122825732895	-0.069119379889134	0.596733690183122	0.253539885192386	2.60764423967659	3.20864816681463	0.601299540590678	0.0466568609267009	0.596733690183122	0.253539885192386	0.999869305886108
ENST00000316637.7	0.628555302552765	0.768464243640012	0.138919688343146	0.485928569763699	-1.16505296037765	-1.02514420797845	0.142028158869629	0.599181695599696	0.142028158869629	0.599181695599696	0.999869305886108
ENST00000302763.12	-0.182214120469868	-0.156139409490762	0.0258250491522729	0.800301462996366	0.738806059461324	0.764880759818223	0.0260476787620519	0.80142098041812	0.0260476787620519	0.80142098041812	0.999869305886108
ENST00000402219.7	0.13281065991981	-0.0350530529394783	-0.168254246849919	0.253058256223954	-1.36426410383626	-1.53212793036854	-0.167564882314829	0.372418014742769	-0.167564882314829	0.372418014742769	0.999869305886108
ENST00000223145.10	0.147291508478835	0.274133090731525	0.124137459264563	0.69913469168435	-0.263926655563806	-0.137085375313471	0.129061842827538	0.744322551752783	0.129061842827538	0.744322551752783	0.999869305886108
ENST00000577031.5	0.36671951325657	0.240120777555166	-0.129284161739474	0.594798702797894	1.48964649055265	1.36304780991982	-0.126126940237592	0.574814253192444	-0.129284161739474	0.594798702797894	0.999869305886108
ENST00000258383.4	0.0541613299532131	-0.0272997333772648	-0.0828619457801867	0.628556509434562	1.16075947171387	1.07929842434739	-0.0811261550191411	0.618610754504961	-0.0828619457801867	0.628556509434562	0.999869305886108
ENST00000389032.8	1.05680371548327	0.86033635302977	-0.198200471736393	0.604467880909377	-0.847875552952878	-1.0443433324933	-0.190048140839466	0.697257180253547	-0.190048140839466	0.697257180253547	0.999869305886108
ENST00000520147.5	-0.191595693057038	-0.0498651332213187	0.140369261497287	0.496271265820966	0.704845294873873	0.846575794872167	0.141841849534905	0.514443837470162	0.141841849534905	0.514443837470162	0.999869305886108
ENST00000331491.2	-0.324530979544045	-0.12972763178021	0.194911778254352	0.0157481555799206	1.95832838463039	2.15313171123175	0.194712275903883	0.0260252001243177	0.194712275903883	0.0260252001243177	0.544787150675373
ENST00000401642.8	0.214129245574813	0.326159693412142	0.111000810471383	0.522564779323278	0.641067011571896	0.753097440114504	0.112680901832251	0.523400060192285	0.112680901832251	0.523400060192285	0.999869305886108
ENST00000370008.4	0.375135415534025	0.379454900349686	0.00352510394369165	0.985009289738147	0.948260874618568	0.952580355473941	0.00476652392559007	0.973406804357196	0.00352510394369165	0.985009289738147	0.999869305886108
ENST00000325844.9	-0.160310523866812	-0.249798162035374	-0.0904014872838581	0.565008441296786	1.30370138606828	1.21421375315303	-0.0894830119164863	0.552209720163094	-0.0904014872838581	0.565008441296786	0.999869305886108
ENST00000442510.8	0.153086606928909	0.0439054628668963	-0.109662182213731	0.288275455119808	0.33425396600603	0.22507280629669	-0.109160296477004	0.323355322488911	-0.109160296477004	0.323355322488911	0.999869305886108
ENST00000264065.12	0.391840350044177	-0.00999643522985557	-0.402622938590678	0.148908772440631	3.15895113529466	2.75711439806237	-0.40169186324588	0.0959665212487094	-0.402622938590678	0.148908772440631	0.979274090404539
ENST00000240488.8	0.455062957302594	0.377729098425016	-0.0794292838821131	0.723603458143359	0.0132613956247661	-0.0640725676727704	-0.0764129828211502	0.769597049805151	-0.0764129828211502	0.769597049805151	0.999869305886108
ENST00000261249.7	-0.0485442226959964	0.00170746649151228	0.0484872649426942	0.832994973676613	0.896517864181175	0.946769544606351	0.0506928125978943	0.815159231036055	0.0484872649426942	0.832994973676613	0.999869305886108
ENST00000376991.6	-0.127191398628999	-0.0612838974462902	0.0653246824919034	0.593072070112263	-0.977246415326159	-0.91133898432584	0.0659779278989965	0.662429712507722	0.0659779278989965	0.662429712507722	0.999869305886108
ENST00000454838.6	-0.414937669109841	-0.177804281772697	0.235589935070234	0.237899655810801	1.35637168710099	1.59350511054266	0.237003432299256	0.174108008638306	0.235589935070234	0.237899655810801	0.999869305886108
ENST00000356834.7	0.0785372620443986	0.0566392073105255	-0.0221873293956623	0.90643820718015	-1.50493276970673	-1.52683100012174	-0.0217007121080783	0.923028657520516	-0.0217007121080783	0.923028657520516	0.999869305886108
ENST00000395734.7	0.125391182427842	0.132895736635704	0.00723074129096057	0.928879707118969	0.404404443341058	0.411908987459126	0.00762928019566822	0.929367370403489	0.00762928019566822	0.929367370403489	0.999869305886108
ENST00000261681.9	0.0309752862590358	0.147007314949756	0.113409837428449	0.658359526373485	-1.0691226616532	-0.953090860100349	0.117261822286453	0.714787218293681	0.117261822286453	0.714787218293681	0.999869305886108
ENST00000457143.6	-0.0666214517994856	0.24380571570841	0.310140602660803	0.00661279074866508	-1.6702041838522	-1.35977708861023	0.310703868315746	0.0342427409543865	0.310703868315746	0.0342427409543865	0.626569302569625
ENST00000261667.8	0.0718932100123545	-0.0274060937521577	-0.0997537192192586	0.562156963769021	0.325766266484689	0.226466843843711	-0.0993237490379104	0.625023473134632	-0.0993237490379104	0.625023473134632	0.999869305886108
ENST00000520509.5	0.426349931712368	0.506132397926956	0.0783687261394825	0.746811942218313	1.3340458143203	1.41382829144018	0.080776619048111	0.716234550067182	0.0783687261394825	0.746811942218313	0.999869305886108
ENST00000637187.1	-0.269797854331053	-0.334482697007766	-0.0757886964291377	0.89447636312317	1.81410767853304	1.74942247291443	-0.0654935420121809	0.922220983540304	-0.0654935420121809	0.922220983540304	0.999869305886108
ENST00000429586.6	0.0061095547753036	0.209580428237913	0.203091037233807	0.0719677836269168	-0.153847809530414	0.0496230326191971	0.20365568866661	0.108415982815564	0.20365568866661	0.108415982815564	0.916341476377246
ENST00000634811.1	-0.460099742719681	0.558270039467008	1.0146822794326	0.020692303877458	-0.0953740594460788	0.92299536601633	1.02380660986882	0.0420742953565429	1.02380660986882	0.0420742953565429	0.681643215195483
ENST00000373758.5	-0.16343811164375	-0.124063861023191	0.0379446031384787	0.871194507266555	-0.919760174240483	-0.880386222693745	0.039432625205718	0.902524665093646	0.039432625205718	0.902524665093646	0.999869305886108
ENST00000567298.5	-0.0200609902211694	0.174342182346664	0.19227370985775	0.500581260741103	2.048848569955	2.24325187355966	0.194672241350484	0.361584890185328	0.19227370985775	0.500581260741103	0.999869305886108
ENST00000552374.7	0.317430584003517	-0.0384776498249558	-0.365393151509114	0.40827085960973	0.805659571433641	0.449751236320919	-0.355063938114216	0.444940930752689	-0.355063938114216	0.444940930752689	0.999869305886108
ENST00000551018.5	0.0649862050360525	-0.083992156530824	-0.149385070494868	0.144198940500675	0.256216763676166	0.107238371492828	-0.148875225626069	0.196298151750975	-0.148875225626069	0.196298151750975	0.999869305886108
ENST00000267425.8	-0.0744510531060189	-0.120935043058374	-0.0475653772251889	0.771259118168767	-0.790124903951941	-0.836609000651561	-0.0462913057846044	0.814157791053554	-0.0462913057846044	0.814157791053554	0.999869305886108
ENST00000356493.10	0.116130944217123	0.328319689968753	0.212025659785586	0.0824419948620595	-0.0347933563245723	0.177395306081329	0.212259360737721	0.169792341171935	0.212259360737721	0.169792341171935	0.998544175393689
ENST00000367943.5	-0.177446518431607	0.098676011793062	0.275441140191747	0.16583914171922	-0.745844366524001	-0.469722016821718	0.276454803910892	0.272091064914021	0.276454803910892	0.272091064914021	0.999869305886108
ENST00000228136.9	0.0746978782489271	0.0542600799655211	-0.0206521367377095	0.819679306137234	-0.519640488462319	-0.540078316374346	-0.0203337111255735	0.848073832771317	-0.0203337111255735	0.848073832771317	0.999869305886108
ENST00000337526.11	-0.197103422126044	-0.142084863779447	0.0546689605480744	0.548583074822734	0.805042939154812	0.860061489720836	0.055080005155685	0.553166795655276	0.055080005155685	0.553166795655276	0.999869305886108
ENST00000296824.4	-0.261581805371586	-0.297462987392445	-0.0377641803375734	0.860452542474922	-0.693460175960273	-0.729341515024027	-0.0360732478947976	0.886914565793927	-0.0360732478947976	0.886914565793927	0.999869305886108
ENST00000429084.5	0.0540140130231855	-0.306533804330329	-0.367451810158237	0.386158743558422	2.13238908144219	1.77184142942428	-0.361146184994821	0.327976472869303	-0.367451810158237	0.386158743558422	0.999869305886108
ENST00000287387.7	-0.100217155858899	-0.562467154091046	-0.471588833833353	0.359463840610077	0.220953360893839	-0.241297176936547	-0.464923282333701	0.423029973742464	-0.464923282333701	0.423029973742464	0.999869305886108
ENST00000367772.8	0.093248007726627	0.558354057199103	0.460563611786057	0.181947730889941	0.31399001392281	0.779095964366541	0.467934643961805	0.195795757735938	0.467934643961805	0.195795757735938	0.999869305886108
ENST00000358757.5	0.304322433439698	0.695455889498932	0.381951604686649	0.505061884228961	0.384337354594034	0.775470562439341	0.401134797523719	0.510811633605654	0.401134797523719	0.510811633605654	0.999869305886108
ENST00000378466.9	-0.579533076341453	-0.299584957036389	0.278652487815541	0.139762336862191	1.00458021152321	1.28452831572493	0.27993659967476	0.126795900602739	0.278652487815541	0.139762336862191	0.969818513403443
ENST00000369536.10	0.0875546152799377	-0.196725173805579	-0.285519709228	0.0769087068241016	-0.311796116697132	-0.596075971088168	-0.284294307296346	0.123193057386641	-0.284294307296346	0.123193057386641	0.936794098379124
ENST00000337288.9	0.0504067853192888	0.269780808233805	0.219263532071152	0.0240738101746707	-1.52007458194786	-1.30070061742144	0.219530440265097	0.0818272408308572	0.219530440265097	0.0818272408308572	0.848580413360525
ENST00000248929.14	-0.638917424096712	-0.260391076221786	0.376309885574141	0.115232380767674	-0.537395952368722	-0.158869760416796	0.378284431625912	0.16850355256276	0.378284431625912	0.16850355256276	0.998544175393689
ENST00000308696.11	0.160741966111384	0.0907814649420968	-0.0701453555846685	0.358066075297947	0.522032844989068	0.452072340596505	-0.0699783429683452	0.369982823172794	-0.0699783429683452	0.369982823172794	0.999869305886108
ENST00000433931.7	-0.207807832272172	-0.254858968337109	-0.0495731226504561	0.826903343778945	0.254187760380105	0.207136538238401	-0.0468493254429632	0.849407116176468	-0.0468493254429632	0.849407116176468	0.999869305886108
ENST00000551964.6	0.0301282889703071	0.712356185226602	0.681383665951807	0.0289155862742671	-0.68867348208883	-0.00644594563958485	0.685648899686272	0.0932393036511385	0.685648899686272	0.0932393036511385	0.882779462091513
ENST00000537469.2	-0.0798349966874501	-0.619510043967099	-0.543000002080513	0.149658878854808	-1.33342322196046	-1.87309879281493	-0.541768161477061	0.248927501187398	-0.541768161477061	0.248927501187398	0.999869305886108
ENST00000334660.10	-0.116879715684385	-0.22719007098697	-0.110578406398279	0.469964276970479	-0.793454958283283	-0.903765437834838	-0.11016733758574	0.560497438889883	-0.11016733758574	0.560497438889883	0.999869305886108
ENST00000375654.5	0.350851947762768	-0.322602623856245	-0.674657721667708	0.13906915192002	1.79909672967026	1.12564162642628	-0.674168753465274	0.182681949623471	-0.674168753465274	0.182681949623471	0.999869305886108
ENST00000567759.5	0.0429823702706583	0.102074506248264	0.0578903445494712	0.837119715119468	0.984807643226618	1.04389968252173	0.0595305077729973	0.848508449010745	0.0595305077729973	0.848508449010745	0.999869305886108
ENST00000372098.7	0.160367124467357	0.270585150620802	0.108086122609794	0.731527581381222	1.2104607937377	1.32067879755003	0.111265636425021	0.714983733372799	0.108086122609794	0.731527581381222	0.999869305886108
ENST00000352689.11	0.0582779534568384	-0.00706793773507834	-0.0658481567483213	0.678865915775466	1.05025029599666	0.984904377416371	-0.0652496823189611	0.693204397090866	-0.0652496823189611	0.693204397090866	0.999869305886108
ENST00000341776.7	0.0227601254457116	0.220739351029702	0.197045946328449	0.304704303035126	-1.59544336774936	-1.39746434456243	0.198890569552267	0.438770248047019	0.198890569552267	0.438770248047019	0.999869305886108
ENST00000393640.8	0.100094722324519	-0.135814165671759	-0.236686750412473	0.198900995273617	-2.46021666953262	-2.69612576188879	-0.235942048813139	0.335445392948023	-0.235942048813139	0.335445392948023	0.999869305886108
ENST00000266079.5	-0.107467672053614	-0.0837310196617234	0.0234776929370397	0.787626800651816	0.11862453840416	0.142361173579963	0.0236800866402209	0.803001528557888	0.0236800866402209	0.803001528557888	0.999869305886108
ENST00000263202.15	-0.0782370616407884	0.0519602520448506	0.129950813339125	0.0848014259201322	1.33709529348973	1.46729262337475	0.130232816054821	0.0356465260672748	0.129950813339125	0.0848014259201322	0.856140901931677
ENST00000261798.10	0.0269865429590545	0.0102926604324504	-0.0172719068153571	0.874393017010859	-0.253701411264641	-0.270395324163369	-0.0164868203332953	0.891804958024322	-0.0164868203332953	0.891804958024322	0.999869305886108
ENST00000327671.10	0.0449414488061525	0.0902272679313111	0.0423008447790663	0.891903042002801	-1.37863379408215	-1.33334842585677	0.0472349220387507	0.913708761716385	0.0472349220387507	0.913708761716385	0.999869305886108
ENST00000296161.9	0.589688105887412	0.453971556277842	-0.137248758155076	0.682668553782114	-0.248370295675453	-0.384087193325539	-0.132791170476263	0.743055844694535	-0.132791170476263	0.743055844694535	0.999869305886108
ENST00000301765.10	-0.0787329354909702	-0.151774898546048	-0.0747455445406708	0.770361152239114	-0.112661880376978	-0.185704048114528	-0.0727434339717363	0.805561596786056	-0.0727434339717363	0.805561596786056	0.999869305886108
ENST00000370487.5	0.0339020251562828	0.283471043999524	0.248662152889746	0.217214008224873	-2.16465022040119	-1.91508144434673	0.250913316720191	0.365477758792817	0.250913316720191	0.365477758792817	0.999869305886108
ENST00000251722.10	-0.0855485789604554	0.0367641493549735	0.119844036778158	0.720651442598451	-2.03150570043103	-1.90919350621136	0.124004447264611	0.78806950558944	0.124004447264611	0.78806950558944	0.999869305886108
ENST00000332439.5	-0.19417720441852	-0.395444028399394	-0.202900685934686	0.599820728739573	-1.72484896228192	-1.92611644319041	-0.202160876026412	0.677028044743865	-0.202160876026412	0.677028044743865	0.999869305886108
ENST00000370228.2	-0.142390268938547	-1.81094597277741	-1.67317647275329	0.00276975294375505	-1.52441261426596	-3.19296946749278	-1.68536978492824	0.0121374977895974	-1.68536978492824	0.0121374977895974	0.372794574966207
ENST00000259711.11	0.127686081994459	0.795341686882039	0.667563899686488	0.0672900564940101	-2.34249474267357	-1.67484003805521	0.671268920897447	0.235622447051867	0.671268920897447	0.235622447051867	0.999869305886108
ENST00000509061.5	0.353345389827387	-0.0534190194145743	-0.408592835077652	0.0360290957388842	0.732906462766799	0.326142052088715	-0.406357256747482	0.0376736667467472	-0.406357256747482	0.0376736667467472	0.649068849459819
ENST00000606117.2	0.0909538171388403	-0.0962132511351254	-0.189760186621095	0.486817683808518	-0.0401278727765501	-0.22729511227602	-0.186576022896926	0.551664747844974	-0.186576022896926	0.551664747844974	0.999869305886108
ENST00000238714.8	0.0111607046293272	0.0637054987502546	0.0503369189213321	0.845322897562872	0.969188430796638	1.02173319457445	0.0531392347029818	0.831227118565498	0.0503369189213321	0.845322897562872	0.999869305886108
ENST00000298552.9	-0.42519155933952	-0.387572989241696	0.0351076520465279	0.90267223937701	-1.58545058370422	-1.5478326316198	0.0365353163639321	0.930915253131613	0.0365353163639321	0.930915253131613	0.999869305886108
ENST00000395066.7	0.145275185999874	0.54224018730157	0.395528589458005	0.0799602726583614	0.345166791789427	0.742131703456767	0.398238293964108	0.113200802482634	0.398238293964108	0.113200802482634	0.928863914059737
ENST00000431446.7	0.045476187101574	0.483722514805528	0.438788730398731	0.412793902631541	-4.72547768012206	-4.28723341623489	0.446709495232833	0.63068340795215	0.446709495232833	0.63068340795215	0.999869305886108
ENST00000651955.1	-0.116532647245687	-0.112859728781884	0.00648101539338608	0.825196232569677	-3.10209227825252	-3.0984264045279	0.0063209986872419	0.99574541449376	0.0063209986872419	0.99574541449376	0.999869305886108
ENST00000418115.6	-0.0972987445150883	-0.0383039456115043	0.0589360287281164	0.430984775481754	0.576316568219722	0.635311357767313	0.0590661211200062	0.454713476656148	0.0590661211200062	0.454713476656148	0.999869305886108
ENST00000373275.5	-0.15235102507441	0.0446207287457912	0.195960242399116	0.506427606354138	-2.80221935478097	-2.60524811186295	0.198860825319433	0.633796295352204	0.198860825319433	0.633796295352204	0.999869305886108
ENST00000372134.6	0.0179794732177469	-0.0563284650471202	-0.0743467071296731	0.251308294067016	0.81512089374995	0.740812946039889	-0.0743467075490816	0.28505673120277	-0.0743467075490816	0.28505673120277	0.999869305886108
ENST00000372228.8	-0.140271436729516	-0.153416939080841	-0.0146169545518036	0.947001954184082	0.36362165172957	0.350476051029433	-0.0129928487265532	0.95770479827007	-0.0129928487265532	0.95770479827007	0.999869305886108
ENST00000593515.5	-0.186795110973444	0.0351476222874215	0.220677010090726	0.262651908379909	1.32995493838437	1.5518976976682	0.222033443656833	0.207695757521637	0.220677010090726	0.262651908379909	0.999869305886108
ENST00000406438.5	0.0876098121983594	0.0888479195543606	0	0.993238239454784	-1.75632635890556	-1.7550884686674	0.00186055742281344	0.992521414582826	0	0.993238239454784	0.999869305886108
ENST00000013807.9	-0.546881758373727	-0.49416360239469	0.0514005262224648	0.842136612510392	0.807024163926501	0.859742094826707	0.0520858648613276	0.863148193421622	0.0520858648613276	0.863148193421622	0.999869305886108
ENST00000375650.5	-0.00356116626017412	-0.0213108451862033	-0.0178157284263177	0.81768765794979	0.531994268283214	0.514244541127794	-0.017815728899013	0.850299214798202	-0.017815728899013	0.850299214798202	0.999869305886108
ENST00000276416.11	0.0157908069549855	0.253372664979759	0.235613797865593	0.286239434632529	0.845660833233448	1.08324267696666	0.238301451353716	0.272158146601198	0.235613797865593	0.286239434632529	0.999869305886108
ENST00000368319.3	-0.161656738749889	-0.346408719648887	-0.141931143510535	0.507318304367198	-2.15763792724024	-2.34245549872055	-0.209956440915541	0.976314621019956	-0.209956440915541	0.976314621019956	0.999869305886108
ENST00000403359.8	-0.0520091032041458	-0.268784891162479	-0.218029111148561	0.215895374463397	0.5146761681821	0.297900320962313	-0.216885382636755	0.257998967480723	-0.216885382636755	0.257998967480723	0.999869305886108
ENST00000391945.10	-0.0234262826173876	0.0409490643113024	0.0641329818694389	0.665726067202761	0.686814961555755	0.751190247746283	0.0644994549824516	0.700087625981543	0.0644994549824516	0.700087625981543	0.999869305886108
ENST00000642385.2	0.0878504082281386	-0.0144561041041632	-0.104097462597839	0.621373781393887	0.121067127410999	0.018760528825148	-0.101814468139662	0.666735180674814	-0.101814468139662	0.666735180674814	0.999869305886108
ENST00000301873.10	-0.89613439249801	-0.448046532207134	0.440834034373248	0.603716609908574	2.8842182482795	3.3323067766638	0.446522177269693	0.351748960820269	0.440834034373248	0.603716609908574	0.999869305886108
ENST00000476120.1	-0.825548361314976	-0.809738080252871	0.00833348157300673	0.992099875871739	0.556134604772055	0.571944788676817	0.013183452602727	0.973591109934295	0.00833348157300673	0.992099875871739	0.999869305886108
ENST00000421745.6	0.0918881072476092	0.11278392514485	0.0205796724193685	0.824921802038536	-0.499594192152526	-0.478698410107006	0.0210638996937653	0.851068135215435	0.0210638996937653	0.851068135215435	0.999869305886108
ENST00000426546.7	-0.306524201124897	-0.675188430934938	-0.376278204323404	0.316222603837654	0.288042338619904	-0.0806220965961817	-0.370198340171232	0.360886770468519	-0.370198340171232	0.360886770468519	0.999869305886108
ENST00000326232.14	0.169040599857101	0.245576569290532	0.0730936755413616	0.814961580918914	-1.08434471147075	-1.00780911165541	0.07901426486512	0.848560911081902	0.07901426486512	0.848560911081902	0.999869305886108
ENST00000394552.3	-0.241523861441754	0.0811580491865306	0.319921522235323	0.376722891828364	2.51474363043507	2.83742581163192	0.32311912031068	0.158395201257352	0.319921522235323	0.376722891828364	0.999869305886108
ENST00000645320.1	0.192998371789998	0.0219623248266982	-0.171222158748009	0.203659232713516	3.83744432174284	3.66640838079621	-0.170922060507401	0.0133577820765841	-0.171222158748009	0.203659232713516	0.999869305886108
ENST00000609094.2	-0.167111857071393	0.0752599284716525	0.28087893403605	0.569833204380594	-1.51929866423369	-1.27694402940583	0.304025463571628	0.920852293779916	0.304025463571628	0.920852293779916	0.999869305886108
ENST00000358701.10	-0.172550949920247	-0.391898422721058	-0.220826891889068	0.217735729258573	-0.432465025893746	-0.65181260156824	-0.219302244917681	0.29333629159928	-0.219302244917681	0.29333629159928	0.999869305886108
ENST00000613797.4	0.0297276650944522	0.111416138066966	0.0794924321013117	0.739708418852956	0.437075173895213	0.518763568942198	0.0823927210002813	0.747203717091937	0.0823927210002813	0.747203717091937	0.999869305886108
ENST00000259154.9	0.21954091086792	-0.107507611921321	-0.327720424751941	0.0342318097149038	-1.31494968299752	-1.6419983231298	-0.326885600377588	0.0964697655708859	-0.326885600377588	0.0964697655708859	0.894501417963056
ENST00000302274.8	-0.140465985391932	-0.128152202763274	0.0113669956430846	0.950074565237741	-0.539012870783229	-0.526699258184191	0.0123483247801959	0.959517164521468	0.0123483247801959	0.959517164521468	0.999869305886108
ENST00000562684.5	-0.192174091837999	-0.169522359432834	0.0222287401980714	0.804906008672825	-0.750589692521988	-0.727937985356538	0.0226733147445621	0.825810283845723	0.0226733147445621	0.825810283845723	0.999869305886108
ENST00000372833.6	-0.127298965291601	-0.0201560421563169	0.106993558927271	0.346575890486576	-0.237636070937446	-0.13049320948827	0.10720714943494	0.438955155704919	0.10720714943494	0.438955155704919	0.999869305886108
ENST00000644646.2	0.200782506266377	0.443381191310616	0.240739139737796	0.302475385270359	-0.463458732108218	-0.220860191197738	0.244472073512857	0.381173487448252	0.244472073512857	0.381173487448252	0.999869305886108
ENST00000290299.7	-0.237045702405172	-0.221629241848669	0.0152880265766679	0.818367999791536	0.378757802836711	0.394174261465994	0.0153479911560938	0.817267503995853	0.0152880265766679	0.818367999791536	0.999869305886108
ENST00000361611.11	0.230711424514879	0.106143712679352	-0.124724460172959	0.112856598122574	1.23811710084604	1.11354938516386	-0.124531984403078	0.116404533569657	-0.124531984403078	0.116404533569657	0.9345219258105
ENST00000446231.7	-0.104769769754196	-0.267072612777975	-0.162457255367421	0.19549119525305	-2.08781563496219	-2.25011858020709	-0.16245726002917	0.319147680570361	-0.16245726002917	0.319147680570361	0.999869305886108
ENST00000368216.9	-0.250576671555402	0.213731120535656	0.462720308128476	0.135692168964254	0.053171929507209	0.517479419728943	0.465690497568666	0.217697851612356	0.465690497568666	0.217697851612356	0.999869305886108
ENST00000495186.6	-0.288114007108893	-0.173855129033903	0.113909794224884	0.169272686961353	0.664353703879554	0.778612581637614	0.114292684270583	0.15800244334283	0.113909794224884	0.169272686961353	0.998544175393689
ENST00000200652.4	0.367827680940137	0.375361919299564	-0.00146089951378769	0.978193812556156	1.11914686112263	1.12668112087644	0.0109878796217409	0.976286449186954	-0.00146089951378769	0.978193812556156	0.999869305886108
ENST00000413756.5	0.3514512684517	0.489153110859758	0.135390557479829	0.769901432122498	3.56381773765144	3.70152000736212	0.138386541057877	0.465126733407859	0.135390557479829	0.769901432122498	0.999869305886108
ENST00000236671.7	-0.175090534659907	-0.14054635973316	0.0338797413735514	0.846025531091229	1.94146068920717	1.97600491284083	0.0345972638758113	0.798915672899	0.0338797413735514	0.846025531091229	0.999869305886108
ENST00000305783.13	0.192553235807508	-0.101152627412346	-0.298132177322836	0.360761340966222	2.06922122211915	1.77551553364465	-0.293136557271351	0.272556513480606	-0.298132177322836	0.360761340966222	0.999869305886108
ENST00000638088.2	1.03334344494352	0.814616950366993	-0.21981763213065	0.208966849447174	-0.00470148228703919	-0.223428053450043	-0.217346302989751	0.302753443921403	-0.217346302989751	0.302753443921403	0.999869305886108
